Start (s),End (s),Scientific name,Common name,Confidence,File,lat,lon,week,min_conf,branch,experiment,file,expected,species,species_key,expected_key,confidence,start_s,end_s
9.0,10.0,Junco hyemalis,Dark-eyed Junco,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,Dark-eyed Junco,darkeyedjunco,annashummingbird,0.0001,9.0,10.0
9.0,10.0,Zonotrichia leucophrys,White-crowned Sparrow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,White-crowned Sparrow,whitecrownedsparrow,annashummingbird,0.0001,9.0,10.0
9.0,10.0,Empidonax difficilis,Pacific-slope Flycatcher,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,Pacific-slope Flycatcher,pacificslopeflycatcher,annashummingbird,0.0001,9.0,10.0
9.0,10.0,Hirundo rustica,Barn Swallow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,Barn Swallow,barnswallow,annashummingbird,0.0001,9.0,10.0
9.0,10.0,Euphagus cyanocephalus,Brewer's Blackbird,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,Brewer's Blackbird,brewersblackbird,annashummingbird,0.0001,9.0,10.0
9.0,10.0,Spizella passerina,Chipping Sparrow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Anna's Hummingbird.wav,Anna's Hummingbird,Chipping Sparrow,chippingsparrow,annashummingbird,0.0001,9.0,10.0
0.0,3.0,Hirundo rustica,Barn Swallow,0.9999,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Barn Swallow,barnswallow,barnsparrow,0.9999,0.0,3.0
0.0,3.0,Petrochelidon pyrrhonota,Cliff Swallow,0.0004,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Cliff Swallow,cliffswallow,barnsparrow,0.0004,0.0,3.0
0.0,3.0,Vireo bellii,Bell's Vireo,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Bell's Vireo,bellsvireo,barnsparrow,0.0002,0.0,3.0
0.0,3.0,Geothlypis trichas,Common Yellowthroat,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Common Yellowthroat,commonyellowthroat,barnsparrow,0.0001,0.0,3.0
0.0,3.0,Passerculus sandwichensis,Savannah Sparrow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Savannah Sparrow,savannahsparrow,barnsparrow,0.0001,0.0,3.0
0.0,3.0,Tachycineta bicolor,Tree Swallow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Tree Swallow,treeswallow,barnsparrow,0.0001,0.0,3.0
0.0,3.0,Branta canadensis,Canada Goose,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Canada Goose,canadagoose,barnsparrow,0.0001,0.0,3.0
0.0,3.0,Limnodromus scolopaceus,Long-billed Dowitcher,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Long-billed Dowitcher,longbilleddowitcher,barnsparrow,0.0,0.0,3.0
0.0,3.0,Anas platyrhynchos,Mallard,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Mallard,mallard,barnsparrow,0.0,0.0,3.0
0.0,3.0,Aeronautes saxatalis,White-throated Swift,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,White-throated Swift,whitethroatedswift,barnsparrow,0.0,0.0,3.0
0.0,3.0,Himantopus mexicanus,Black-necked Stilt,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Black-necked Stilt,blackneckedstilt,barnsparrow,0.0,0.0,3.0
0.0,3.0,Cistothorus palustris,Marsh Wren,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Marsh Wren,marshwren,barnsparrow,0.0,0.0,3.0
0.0,3.0,Haemorhous mexicanus,House Finch,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Finch,housefinch,barnsparrow,0.0,0.0,3.0
0.0,3.0,Colaptes auratus,Northern Flicker,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Northern Flicker,northernflicker,barnsparrow,0.0,0.0,3.0
0.0,3.0,Passer domesticus,House Sparrow,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Sparrow,housesparrow,barnsparrow,0.0,0.0,3.0
0.0,3.0,Phalaropus lobatus,Red-necked Phalarope,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Red-necked Phalarope,redneckedphalarope,barnsparrow,0.0,0.0,3.0
0.0,3.0,Sturnus vulgaris,European Starling,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,European Starling,europeanstarling,barnsparrow,0.0,0.0,3.0
0.0,3.0,Ardea herodias,Great Blue Heron,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Great Blue Heron,greatblueheron,barnsparrow,0.0,0.0,3.0
0.0,3.0,Eremophila alpestris,Horned Lark,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Horned Lark,hornedlark,barnsparrow,0.0,0.0,3.0
0.0,3.0,Pipilo maculatus,Spotted Towhee,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Spotted Towhee,spottedtowhee,barnsparrow,0.0,0.0,3.0
3.0,6.0,Hirundo rustica,Barn Swallow,0.9996,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Barn Swallow,barnswallow,barnsparrow,0.9996,3.0,6.0
3.0,6.0,Petrochelidon pyrrhonota,Cliff Swallow,0.009,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Cliff Swallow,cliffswallow,barnsparrow,0.009,3.0,6.0
3.0,6.0,Passer domesticus,House Sparrow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Sparrow,housesparrow,barnsparrow,0.0001,3.0,6.0
3.0,6.0,Haemorhous mexicanus,House Finch,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Finch,housefinch,barnsparrow,0.0001,3.0,6.0
3.0,6.0,Tyrannus verticalis,Western Kingbird,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Western Kingbird,westernkingbird,barnsparrow,0.0,3.0,6.0
3.0,6.0,Colaptes auratus,Northern Flicker,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Northern Flicker,northernflicker,barnsparrow,0.0,3.0,6.0
3.0,6.0,Toxostoma redivivum,California Thrasher,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,California Thrasher,californiathrasher,barnsparrow,0.0,3.0,6.0
3.0,6.0,Limnodromus scolopaceus,Long-billed Dowitcher,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Long-billed Dowitcher,longbilleddowitcher,barnsparrow,0.0,3.0,6.0
3.0,6.0,Cyanocitta stelleri,Steller's Jay,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Steller's Jay,stellersjay,barnsparrow,0.0,3.0,6.0
3.0,6.0,Sturnus vulgaris,European Starling,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,European Starling,europeanstarling,barnsparrow,0.0,3.0,6.0
3.0,6.0,Quiscalus mexicanus,Great-tailed Grackle,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Great-tailed Grackle,greattailedgrackle,barnsparrow,0.0,3.0,6.0
3.0,6.0,Tyrannus vociferans,Cassin's Kingbird,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Cassin's Kingbird,cassinskingbird,barnsparrow,0.0,3.0,6.0
3.0,6.0,Aeronautes saxatalis,White-throated Swift,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,White-throated Swift,whitethroatedswift,barnsparrow,0.0,3.0,6.0
3.0,6.0,Catherpes mexicanus,Canyon Wren,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Canyon Wren,canyonwren,barnsparrow,0.0,3.0,6.0
3.0,6.0,Icterus bullockii,Bullock's Oriole,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Bullock's Oriole,bullocksoriole,barnsparrow,0.0,3.0,6.0
3.0,6.0,Tachycineta thalassina,Violet-green Swallow,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Violet-green Swallow,violetgreenswallow,barnsparrow,0.0,3.0,6.0
3.0,6.0,Sterna hirundo,Common Tern,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Common Tern,commontern,barnsparrow,0.0,3.0,6.0
3.0,6.0,Aphelocoma californica,California Scrub-Jay,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,California Scrub-Jay,californiascrubjay,barnsparrow,0.0,3.0,6.0
3.0,6.0,Branta canadensis,Canada Goose,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Canada Goose,canadagoose,barnsparrow,0.0,3.0,6.0
3.0,6.0,Cistothorus palustris,Marsh Wren,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Marsh Wren,marshwren,barnsparrow,0.0,3.0,6.0
6.0,9.0,Hirundo rustica,Barn Swallow,0.9984,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Barn Swallow,barnswallow,barnsparrow,0.9984,6.0,9.0
6.0,9.0,Petrochelidon pyrrhonota,Cliff Swallow,0.001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Cliff Swallow,cliffswallow,barnsparrow,0.001,6.0,9.0
6.0,9.0,Tachycineta thalassina,Violet-green Swallow,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Violet-green Swallow,violetgreenswallow,barnsparrow,0.0002,6.0,9.0
6.0,9.0,Haemorhous mexicanus,House Finch,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Finch,housefinch,barnsparrow,0.0002,6.0,9.0
6.0,9.0,Cistothorus palustris,Marsh Wren,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Marsh Wren,marshwren,barnsparrow,0.0001,6.0,9.0
6.0,9.0,Passer domesticus,House Sparrow,0.0001,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Sparrow,housesparrow,barnsparrow,0.0001,6.0,9.0
6.0,9.0,Branta canadensis,Canada Goose,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Canada Goose,canadagoose,barnsparrow,0.0,6.0,9.0
6.0,9.0,Tachycineta bicolor,Tree Swallow,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Tree Swallow,treeswallow,barnsparrow,0.0,6.0,9.0
6.0,9.0,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Yellow-headed Blackbird,yellowheadedblackbird,barnsparrow,0.0,6.0,9.0
6.0,9.0,Artemisiospiza belli,Bell's Sparrow,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Bell's Sparrow,bellssparrow,barnsparrow,0.0,6.0,9.0
6.0,9.0,Catherpes mexicanus,Canyon Wren,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Canyon Wren,canyonwren,barnsparrow,0.0,6.0,9.0
6.0,9.0,Aeronautes saxatalis,White-throated Swift,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,White-throated Swift,whitethroatedswift,barnsparrow,0.0,6.0,9.0
6.0,9.0,Vireo bellii,Bell's Vireo,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Bell's Vireo,bellsvireo,barnsparrow,0.0,6.0,9.0
6.0,9.0,Limnodromus scolopaceus,Long-billed Dowitcher,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Long-billed Dowitcher,longbilleddowitcher,barnsparrow,0.0,6.0,9.0
6.0,9.0,Quiscalus mexicanus,Great-tailed Grackle,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Great-tailed Grackle,greattailedgrackle,barnsparrow,0.0,6.0,9.0
6.0,9.0,Colaptes auratus,Northern Flicker,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Northern Flicker,northernflicker,barnsparrow,0.0,6.0,9.0
6.0,9.0,Cyanocitta stelleri,Steller's Jay,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Steller's Jay,stellersjay,barnsparrow,0.0,6.0,9.0
6.0,9.0,Calypte anna,Anna's Hummingbird,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Anna's Hummingbird,annashummingbird,barnsparrow,0.0,6.0,9.0
6.0,9.0,Callipepla gambelii,Gambel's Quail,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Gambel's Quail,gambelsquail,barnsparrow,0.0,6.0,9.0
6.0,9.0,Auriparus flaviceps,Verdin,0.0,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Verdin,verdin,barnsparrow,0.0,6.0,9.0
9.0,10.0,Archilochus alexandri,Black-chinned Hummingbird,0.0015,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Black-chinned Hummingbird,blackchinnedhummingbird,barnsparrow,0.0015,9.0,10.0
9.0,10.0,Salpinctes obsoletus,Rock Wren,0.0007,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Rock Wren,rockwren,barnsparrow,0.0007,9.0,10.0
9.0,10.0,Cistothorus palustris,Marsh Wren,0.0007,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Marsh Wren,marshwren,barnsparrow,0.0007,9.0,10.0
9.0,10.0,Phalaropus lobatus,Red-necked Phalarope,0.0006,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Red-necked Phalarope,redneckedphalarope,barnsparrow,0.0006,9.0,10.0
9.0,10.0,Auriparus flaviceps,Verdin,0.0005,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Verdin,verdin,barnsparrow,0.0005,9.0,10.0
9.0,10.0,Melospiza melodia,Song Sparrow,0.0005,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Song Sparrow,songsparrow,barnsparrow,0.0005,9.0,10.0
9.0,10.0,Megaceryle alcyon,Belted Kingfisher,0.0005,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Belted Kingfisher,beltedkingfisher,barnsparrow,0.0005,9.0,10.0
9.0,10.0,Setophaga petechia,Yellow Warbler,0.0004,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Yellow Warbler,yellowwarbler,barnsparrow,0.0004,9.0,10.0
9.0,10.0,Troglodytes aedon,House Wren,0.0004,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,House Wren,housewren,barnsparrow,0.0004,9.0,10.0
9.0,10.0,Aimophila ruficeps,Rufous-crowned Sparrow,0.0004,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Rufous-crowned Sparrow,rufouscrownedsparrow,barnsparrow,0.0004,9.0,10.0
9.0,10.0,Tyrannus vociferans,Cassin's Kingbird,0.0004,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Cassin's Kingbird,cassinskingbird,barnsparrow,0.0004,9.0,10.0
9.0,10.0,Passerina caerulea,Blue Grosbeak,0.0003,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Blue Grosbeak,bluegrosbeak,barnsparrow,0.0003,9.0,10.0
9.0,10.0,Molothrus ater,Brown-headed Cowbird,0.0003,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Brown-headed Cowbird,brownheadedcowbird,barnsparrow,0.0003,9.0,10.0
9.0,10.0,Cardinalis cardinalis,Northern Cardinal,0.0003,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Northern Cardinal,northerncardinal,barnsparrow,0.0003,9.0,10.0
9.0,10.0,Junco hyemalis,Dark-eyed Junco,0.0003,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Dark-eyed Junco,darkeyedjunco,barnsparrow,0.0003,9.0,10.0
9.0,10.0,Spizella passerina,Chipping Sparrow,0.0003,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Chipping Sparrow,chippingsparrow,barnsparrow,0.0003,9.0,10.0
9.0,10.0,Polioptila melanura,Black-tailed Gnatcatcher,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Black-tailed Gnatcatcher,blacktailedgnatcatcher,barnsparrow,0.0002,9.0,10.0
9.0,10.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Blue-gray Gnatcatcher,bluegraygnatcatcher,barnsparrow,0.0002,9.0,10.0
9.0,10.0,Corvus brachyrhynchos,American Crow,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,American Crow,americancrow,barnsparrow,0.0002,9.0,10.0
9.0,10.0,Contopus sordidulus,Western Wood-Pewee,0.0002,Filtered_With_Harmonics\Normalized_Audio\Barn Sparrow.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Barn Sparrow.wav,Barn Sparrow,Western Wood-Pewee,westernwoodpewee,barnsparrow,0.0002,9.0,10.0
0.0,3.0,Thryomanes bewickii,Bewick's Wren,0.892,Filtered_With_Harmonics\Normalized_Audio\Bewick's Wren.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Bewick's Wren.wav,Bewick's Wren,Bewick's Wren,bewickswren,bewickswren,0.892,0.0,3.0
0.0,3.0,Amphispiza bilineata,Black-throated Sparrow,0.2656,Filtered_With_Harmonics\Normalized_Audio\Bewick's Wren.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Bewick's Wren.wav,Bewick's Wren,Black-throated Sparrow,blackthroatedsparrow,bewickswren,0.2656,0.0,3.0
0.0,3.0,Melospiza melodia,Song Sparrow,0.1446,Filtered_With_Harmonics\Normalized_Audio\Bewick's Wren.wav,34.0522,-118.2437,27,0.01,with_harmonics,E4_week_and_location,Bewick's Wren.wav,Bewick's Wren,Song Sparrow,songsparrow,bewickswren,0.1446,0.0,3.0
