shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
15,12,4000,3579.1903409090914,420.80965909090855,129.03918437589323,227.19020774147748,77.41678437166365,1724912.332960684,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_4000hz.wav
15,12,400,358.1321022727273,41.86789772727269,89.93562703294396,201.10693359375,746.9410160039487,1297235.2786121918,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_400hz.wav
15,12,800,716.0866477272729,83.91335227272714,282.95992217364494,464.0494495738635,133.1601543804279,3873234.6609822283,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_800hz.wav
15,18,100,89.48863636363637,10.511363636363626,16.277780311045127,70.43967507102252,2998.8170526145345,75410.15016660512,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_100hz.wav
15,18,1600,1432.3508522727275,167.64914772727252,398.91584621876785,705.0565074573865,269.82185000297915,5966338.274028406,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_1600hz.wav
15,18,200,178.97727272727275,21.022727272727252,26.90440142136133,112.38616388494302,1755.6780967213738,315830.2698889293,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_200hz.wav
15,18,3200,2864.524147727273,335.475852272727,133.30299058321023,312.5801003196025,36.05196118041593,1741109.3836833301,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_3200hz.wav
15,18,4000,3579.1903409090914,420.80965909090855,76.76415058608387,145.02630060369302,1.5265729645707324,1108560.5927936991,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_4000hz.wav
15,18,400,358.1321022727273,41.86789772727269,51.04626508143524,140.17453835227252,360.3548281112736,698626.6222664547,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_400hz.wav
15,18,800,716.0866477272729,83.91335227272714,270.6083382119359,446.4637562144885,118.27169037026908,4406697.154708663,./Experiment1_FrequencyAccuracy\15\18 inch\test_18in_800hz.wav
15,24,100,89.48863636363637,10.511363636363626,13.78556827161616,52.09177468039752,2191.4319700122346,55925.05502065034,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_100hz.wav
15,24,1600,1431.818181818182,168.18181818181802,331.0357041996185,619.1277077414775,330.1913485929394,4930121.568642795,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_1600hz.wav
15,24,200,178.97727272727275,21.022727272727252,27.178147547140405,106.97902610085248,1747.1116635484182,380277.6561966495,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_200hz.wav
15,24,3200,2864.3465909090914,335.65340909090855,430.4401306211334,684.3749778053975,15.193467426389596,5770563.326567033,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_3200hz.wav
15,24,4000,3579.367897727273,420.632102272727,69.82509278904342,138.78704279119302,61.799941663141,878964.4284412519,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_4000hz.wav
15,24,400,357.9545454545455,42.045454545454504,32.759709760716035,92.1746049360795,298.5744302008591,455776.95652272674,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_400hz.wav
15,24,800,716.0866477272729,83.91335227272714,130.43737226772208,245.208163174716,174.1690553809737,1878347.154996159,./Experiment1_FrequencyAccuracy\15\24 inch\test_24in_800hz.wav
15,30,100,89.48863636363637,10.511363636363626,10.319584527698844,38.94244939630698,2142.9326638852435,37281.45517735627,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_100hz.wav
15,30,1600,1432.1732954545457,167.82670454545428,224.06386582228276,408.189031427557,153.27635558051253,3564775.432902918,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_1600hz.wav
15,30,200,178.97727272727275,21.022727272727252,25.575490556542114,64.08411754261351,698.6704079044775,335982.52004206076,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_200hz.wav
15,30,3200,2863.9914772727275,336.0085227272725,224.24861432397438,531.667169744318,56.0959872050419,2819829.1724824198,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_3200hz.wav
15,30,4000,3579.1903409090914,420.80965909090855,64.95552880136908,143.364834872159,27.742919599873858,738733.3250963694,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_4000hz.wav
15,30,400,358.1321022727273,41.86789772727269,75.82729658067427,147.9727006392045,295.5224829039348,1124374.3776599572,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_400hz.wav
15,30,800,716.0866477272729,83.91335227272714,110.28357215298561,389.935236150568,1204.0120324468992,1545654.3540250645,./Experiment1_FrequencyAccuracy\15\30 inch\test_30in_800hz.wav
15,36,100,52.91193181818183,47.08806818181817,12.231331417534937,269.3742897727275,1174.1561274962407,34282.96013253036,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_100hz.wav
15,36,1600,1431.818181818182,168.18181818181802,443.16796292065584,753.783513849432,255.41376100890017,7270217.323324551,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_1600hz.wav
