shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
15,1,200,178.97727272727275,21.022727272727252,314.2781290922791,520.0195756392045,894.309239917419,4526046.55944792,.\15\1 inch\test_1in_200hz.wav
15,1,3200,2864.524147727273,335.475852272727,4046.0050172824385,6203.382879083807,115.7866051917454,49257216.25336381,.\15\1 inch\test_1in_3200hz.wav
15,1,400,358.1321022727273,41.86789772727269,1414.3346350190905,2230.369051846591,561.2927780617667,20409312.160131194,.\15\1 inch\test_1in_400hz.wav
15,1,6400,2271.839488636364,4128.160511363636,92.32805309718961,171.08176491477252,18.689862123053445,737778.6644003377,.\15\1 inch\test_1in_6400hz.wav
15,1,800,716.0866477272729,83.91335227272714,2449.5159004987436,3517.0667835582385,168.1885546258859,35393821.78179861,.\15\1 inch\test_1in_800hz.wav
15,12,100,89.48863636363637,10.511363636363626,16.405590554352557,71.39561878551149,933.9062567434793,115808.61701482668,.\15\12 inch\test_12in_100hz.wav
15,12,12800,52.73437500000001,12747.265625,13.963832908016137,73.54376775568198,5.356903676775346,30193.30220343176,.\15\12 inch\test_12in_12800hz.wav
15,12,1600,1432.3508522727275,167.64914772727252,968.1421874314755,1737.478582208807,80.3825515265183,12886458.878372708,.\15\12 inch\test_12in_1600hz.wav
15,12,20000,27.876420454545457,19972.123579545456,18.159125207045474,61.843217329545496,37.40085519080867,70533.4526049899,.\15\12 inch\test_12in_20000hz.wav
15,12,200,178.97727272727275,21.022727272727252,26.208213443933026,97.14641779119302,1146.0784376625043,339856.8376896926,.\15\12 inch\test_12in_200hz.wav
15,12,3200,2864.3465909090914,335.65340909090855,584.8111592017393,961.7349964488635,28.95466212782671,8413606.207639642,.\15\12 inch\test_12in_3200hz.wav
15,12,400,358.1321022727273,41.86789772727269,89.93562703294396,201.10693359375,746.9410160039487,1297235.2786121918,.\15\12 inch\test_12in_400hz.wav
15,12,6400,2271.3068181818185,4128.693181818182,20.499922957734057,89.42311789772748,40.230966283121916,55782.021761204654,.\15\12 inch\test_12in_6400hz.wav
