experiment,file,source_path,bird,expected_birdnet_species,distance,start_s,end_s,window_duration_s,active_overlap_seconds,active_overlap_fraction,is_active_window,top1_prediction,top1_confidence,top2_prediction,top2_confidence,top3_prediction,top3_confidence,expected_detected,expected_rank,expected_confidence,correct_top1,correct_top3,correct_top5
E1_no_metadata,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9897,Whitehead,0.0221,Sapphire-spangled Emerald,0.0135,True,1.0,0.9897,True,True,True
E1_no_metadata,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9968,Pacific-slope Flycatcher,0.0055,Brown-headed Cowbird,0.0045,True,1.0,0.9968,True,True,True
E1_no_metadata,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.8778,Blue-winged Warbler,0.2025,Golden-winged Warbler,0.0443,True,1.0,0.8778,True,True,True
E1_no_metadata,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9924,Virginia Rail,0.0172,Grasshopper Sparrow,0.0096,True,1.0,0.9924,True,True,True
E1_no_metadata,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,3.0,6.0,3.0,3.0,1.0,True,Barn Swallow,0.6192,Cliff Swallow,0.1638,Western Kingbird,0.1061,True,1.0,0.6192,True,True,True
E1_no_metadata,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,6.0,9.0,3.0,3.0,1.0,True,Barn Swallow,0.5563,Gray-throated Leaftosser,0.0407,Rusty-faced Parrot,0.0336,True,1.0,0.5563,True,True,True
E1_no_metadata,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,9.0,10.0,1.0,0.1999999999999993,0.1999999999999993,False,Ovenbird,0.063,White-bearded Manakin,0.0586,Sulphur-bellied Flycatcher,0.0337,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,0.0,3.0,3.0,2.4,0.7999999999999999,True,Bewick's Wren,0.1983,Song Sparrow,0.1771,Grassland Sparrow,0.0253,True,1.0,0.1983,True,True,True
E1_no_metadata,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,3.0,6.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.0896,Shikra,0.0425,Brown Rock Chat,0.032,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,6.0,9.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.2336,Indian Golden Oriole,0.1269,Black-naped Oriole,0.072,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,9.0,10.0,1.0,0.0,0.0,False,Little Grassbird,0.128,Striped Cuckoo,0.1101,Spotted Quail-thrush,0.048,False,,0.0,False,False,False
E1_no_metadata,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,0.0,3.0,3.0,0.7500000000000002,0.25000000000000006,True,Black Phoebe,0.9962,Common Virtuoso Katydid,0.04,Texas Bush Katydid,0.0061,True,1.0,0.9962,True,True,True
E1_no_metadata,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,3.0,6.0,3.0,0.8999999999999999,0.3,True,Black Phoebe,0.9939,Common Virtuoso Katydid,0.0592,Fork-tailed Bush Katydid,0.0086,True,1.0,0.9939,True,True,True
E1_no_metadata,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,6.0,9.0,3.0,0.7999999999999989,0.26666666666666633,True,Black Phoebe,0.9927,Common Virtuoso Katydid,0.1929,Fork-tailed Bush Katydid,0.0465,True,1.0,0.9927,True,True,True
E1_no_metadata,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,9.0,10.0,1.0,0.40000000000000036,0.40000000000000036,True,Black Phoebe,0.9995,Patagonian Tyrant,0.0088,Hume's Warbler,0.0011,True,1.0,0.9995,True,True,True
E1_no_metadata,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,0.0,3.0,3.0,1.35,0.45,True,California Towhee,0.9971,Louisiana Waterthrush,0.0163,Orange-crowned Warbler,0.0055,True,1.0,0.9971,True,True,True
E1_no_metadata,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,3.0,6.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.5948,Canada Goose,0.0499,Indian Nightjar,0.0331,False,,0.0,False,False,False
E1_no_metadata,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,California Towhee,0.9705,Abert's Towhee,0.0092,Summer Tanager,0.0065,True,1.0,0.9705,True,True,True
E1_no_metadata,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,9.0,10.0,1.0,0.0,0.0,False,Indian Scops-Owl,0.0088,Engine,0.0071,Slaty-legged Crake,0.0064,False,,0.0,False,False,False
E1_no_metadata,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,0.0,3.0,3.0,1.7500000000000002,0.5833333333333334,True,Dark-eyed Junco,0.6723,Pine Warbler,0.3787,Chipping Sparrow,0.091,True,1.0,0.6723,True,True,True
E1_no_metadata,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,3.0,6.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.1148,Canada Goose,0.0409,Northern Cardinal,0.0368,False,,0.0,False,False,False
E1_no_metadata,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,6.0,9.0,3.0,1.8500000000000005,0.6166666666666668,True,Dark-eyed Junco,0.9113,Chipping Sparrow,0.0556,Pine Warbler,0.0329,True,1.0,0.9113,True,True,True
E1_no_metadata,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,9.0,10.0,1.0,0.0,0.0,False,Engine,0.0133,Red-shouldered Hawk,0.008,Slaty-legged Crake,0.0071,False,,0.0,False,False,False
E1_no_metadata,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,0.0,3.0,3.0,2.6,0.8666666666666667,True,American Robin,0.1228,Rusty Blackbird,0.0919,Freckle-breasted Thornbird,0.0616,False,,0.0,False,False,False
E1_no_metadata,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,3.0,6.0,3.0,3.0,1.0,True,American Robin,0.1241,Black-capped Chickadee,0.0918,Rusty Blackbird,0.0586,True,7.0,0.0319,False,False,False
E1_no_metadata,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,6.0,9.0,3.0,3.0,1.0,True,European Starling,0.2317,Spotless Starling,0.0429,American Tree Sparrow,0.042,True,1.0,0.2317,True,True,True
E1_no_metadata,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,9.0,10.0,1.0,1.0,1.0,True,Spotless Starling,0.0487,European Starling,0.0419,Blue Mockingbird,0.0186,True,2.0,0.0419,False,True,True
E1_no_metadata,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,0.0,3.0,3.0,1.35,0.45,True,Hooded Oriole,0.9843,Orchard Oriole,0.0248,White-eyed Vireo,0.0239,True,1.0,0.9843,True,True,True
E1_no_metadata,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,3.0,6.0,3.0,1.6500000000000008,0.5500000000000003,True,Hooded Oriole,0.2034,Gray Catbird,0.0275,White-eyed Vireo,0.0171,True,1.0,0.2034,True,True,True
E1_no_metadata,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,6.0,9.0,3.0,2.4000000000000004,0.8000000000000002,True,Hooded Oriole,0.9707,Orchard Oriole,0.1281,Curve-billed Thrasher,0.0639,True,1.0,0.9707,True,True,True
E1_no_metadata,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,9.0,10.0,1.0,0.8499999999999996,0.8499999999999996,True,Western Tanager,0.9048,Hooded Oriole,0.4005,Fox Sparrow,0.0586,True,2.0,0.4005,False,True,True
E1_no_metadata,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,0.0,3.0,3.0,2.55,0.85,True,House Finch,0.4622,European Greenfinch,0.2704,European Robin,0.1936,True,1.0,0.4622,True,True,True
E1_no_metadata,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,3.0,6.0,3.0,0.6999999999999997,0.23333333333333325,True,Lemon-bellied Flycatcher,0.0211,Blue Grosbeak,0.0201,Yellow-rumped Flycatcher,0.0193,True,9.0,0.0024,False,False,False
E1_no_metadata,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,6.0,9.0,3.0,2.0,0.6666666666666666,True,House Finch,0.1103,Oriental Magpie-Robin,0.0476,Orchard Oriole,0.0401,True,1.0,0.1103,True,True,True
E1_no_metadata,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,9.0,10.0,1.0,0.0,0.0,False,Engine,0.0319,House Crow,0.0111,Power tools,0.0082,False,,0.0,False,False,False
E1_no_metadata,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,0.0,3.0,3.0,1.7420000000000002,0.5806666666666668,True,House Sparrow,0.483,Italian Sparrow,0.0189,Austral Thrush,0.0155,True,1.0,0.483,True,True,True
E1_no_metadata,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,3.0,6.0,3.0,1.8359999999999999,0.612,True,House Sparrow,0.8031,Italian Sparrow,0.0532,Patagonian Sierra Finch,0.0113,True,1.0,0.8031,True,True,True
E1_no_metadata,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,6.0,9.0,3.0,1.8360000000000003,0.6120000000000001,True,House Sparrow,0.7361,Italian Sparrow,0.0734,Northern Mockingbird,0.0067,True,1.0,0.7361,True,True,True
E1_no_metadata,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,9.0,10.0,1.0,0.6420000000000012,0.6420000000000012,True,House Sparrow,0.1614,Yellow-legged Thrush,0.1529,Oriental Magpie-Robin,0.0355,True,1.0,0.1614,True,True,True
E1_no_metadata,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,0.0,3.0,3.0,3.0,1.0,True,Oriental Magpie-Robin,0.2157,Lesser Goldfinch,0.1727,House Wren,0.0295,True,2.0,0.1727,False,True,True
E1_no_metadata,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,3.0,6.0,3.0,2.3999999999999995,0.7999999999999998,True,Pallas's Leaf Warbler,0.4307,Lazuli Bunting,0.0542,Yellow-legged Thrush,0.0401,False,,0.0,False,False,False
E1_no_metadata,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,6.0,9.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.1502,Oriental Magpie-Robin,0.1253,Dunnock,0.0239,True,1.0,0.1502,True,True,True
E1_no_metadata,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,9.0,10.0,1.0,0.9920000000000009,0.9920000000000009,True,Collared Sunbird,0.2713,American Goldfinch,0.0691,Oriental Magpie-Robin,0.057,False,,0.0,False,False,False
E1_no_metadata,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,0.0,3.0,3.0,1.0,0.3333333333333333,True,Mourning Dove,0.8334,Buff-spotted Flufftail,0.1525,White-tipped Dove,0.0355,True,1.0,0.8334,True,True,True
E1_no_metadata,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,3.0,6.0,3.0,2.3,0.7666666666666666,True,Mourning Dove,0.9472,Buff-spotted Flufftail,0.0163,Zenaida Dove,0.0163,True,1.0,0.9472,True,True,True
E1_no_metadata,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,6.0,9.0,3.0,1.2999999999999998,0.4333333333333333,True,Mourning Dove,0.6993,White-tipped Dove,0.1278,Eurasian Collared-Dove,0.0994,True,1.0,0.6993,True,True,True
E1_no_metadata,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-legged Tinamou,0.018,Rufous Treepie,0.0124,House Crow,0.0119,False,,0.0,False,False,False
E1_no_metadata,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,0.0,3.0,3.0,2.7,0.9,True,House Wren,0.9771,Black-chinned Siskin,0.0141,Lesser Whitethroat,0.0069,True,1.0,0.9771,True,True,True
E1_no_metadata,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,3.0,6.0,3.0,0.8000000000000003,0.2666666666666668,True,Marsh Wren,0.6286,House Wren,0.4358,Dark-necked Tailorbird,0.0564,True,2.0,0.4358,False,True,True
E1_no_metadata,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,6.0,9.0,3.0,2.8000000000000007,0.9333333333333336,True,House Wren,0.9749,Mourning Dove,0.0093,Eastern Wood-Pewee,0.0032,True,1.0,0.9749,True,True,True
E1_no_metadata,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,9.0,10.0,1.0,0.0,0.0,False,Brown Fish-Owl,0.0196,Engine,0.0175,Human vocal,0.0084,False,,0.0,False,False,False
E1_no_metadata,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,0.0,3.0,3.0,1.6499999999999997,0.5499999999999999,True,Northern Mockingbird,0.1083,Northern Hawk-Cuckoo,0.0349,Chalk-browed Mockingbird,0.0219,True,1.0,0.1083,True,True,True
E1_no_metadata,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,3.0,6.0,3.0,1.1499999999999995,0.38333333333333314,True,Great-tailed Grackle,0.0616,Black-tailed Crake,0.0484,Gray-headed Kingfisher,0.0377,True,6.0,0.0316,False,False,False
E1_no_metadata,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,6.0,9.0,3.0,2.13,0.71,True,Northern Mockingbird,0.3493,Jacky-winter,0.16,Tropical Mockingbird,0.1269,True,1.0,0.3493,True,True,True
E1_no_metadata,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,9.0,10.0,1.0,0.27999999999999936,0.27999999999999936,True,Square-tailed Bulbul,0.1247,Bare-crowned Antbird,0.0776,Orange-headed Thrush,0.0578,False,,0.0,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,0.0,3.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.9335,Agile Meadow Katydid,0.0716,Fork-tailed Bush Katydid,0.0489,False,,0.0,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,3.0,6.0,3.0,1.3499999999999996,0.4499999999999999,True,Yellow Warbler,0.6093,Mourning Dove,0.1114,Brown Boobook,0.072,True,1.0,0.6093,True,True,True
E1_no_metadata,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,6.0,9.0,3.0,0.09999999999999964,0.033333333333333215,False,Common Virtuoso Katydid,0.4757,Greenish Warbler,0.1682,American Redstart,0.1523,True,14.0,0.0135,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,9.0,10.0,1.0,0.0,0.0,False,Spotted Owlet,0.0291,Brown Fish-Owl,0.0213,Indian Peafowl,0.0158,False,,0.0,False,False,False
E1_no_metadata,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Bar-throated Apalis,0.0772,Oak Titmouse,0.0374,Juniper Titmouse,0.0349,True,2.0,0.0374,False,True,True
E1_no_metadata,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,3.0,6.0,3.0,1.0000000000000004,0.3333333333333335,True,Oak Titmouse,0.9987,Carolina Wren,0.0671,Tufted Titmouse,0.0094,True,1.0,0.9987,True,True,True
E1_no_metadata,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,Oak Titmouse,0.9995,Carolina Wren,0.1734,Tufted Titmouse,0.0156,True,1.0,0.9995,True,True,True
E1_no_metadata,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,9.0,10.0,1.0,0.9000000000000004,0.9000000000000004,True,Oak Titmouse,0.9978,Spotted Towhee,0.0136,California Towhee,0.0077,True,1.0,0.9978,True,True,True
E1_no_metadata,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,0.0,3.0,3.0,1.5499999999999998,0.5166666666666666,True,Rock Pigeon,0.9708,Tawny-browed Owl,0.0112,Mottled Wood-Owl,0.004,True,1.0,0.9708,True,True,True
E1_no_metadata,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,3.0,6.0,3.0,1.0499999999999998,0.3499999999999999,True,Rock Pigeon,0.9629,Tawny-browed Owl,0.0543,Engine,0.0169,True,1.0,0.9629,True,True,True
E1_no_metadata,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,6.0,9.0,3.0,1.0999999999999996,0.36666666666666653,True,Rock Pigeon,0.9938,Tawny-browed Owl,0.1094,Engine,0.0043,True,1.0,0.9938,True,True,True
E1_no_metadata,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,9.0,10.0,1.0,0.0,0.0,False,House Crow,0.0131,Spotted Owlet,0.009,Brown Fish-Owl,0.0088,False,,0.0,False,False,False
E1_no_metadata,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,0.0,3.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.4672,Engine,0.0389,Fork-tailed Bush Katydid,0.0159,False,,0.0,False,False,False
E1_no_metadata,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,3.0,6.0,3.0,2.6500000000000004,0.8833333333333334,True,Song Sparrow,0.6543,Swamp Sparrow,0.0087,Clay-colored Sparrow,0.0032,True,1.0,0.6543,True,True,True
E1_no_metadata,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,6.0,9.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.1987,Engine,0.1146,Fork-tailed Bush Katydid,0.0232,False,,0.0,False,False,False
E1_no_metadata,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,9.0,10.0,1.0,0.0,0.0,False,Engine,0.0124,American Woodcock,0.0093,Anna's Hummingbird,0.0077,False,,0.0,False,False,False
E1_no_metadata,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Spotted Towhee,0.8805,Green-tailed Towhee,0.0601,Yellow-eyed Junco,0.0094,True,1.0,0.8805,True,True,True
E1_no_metadata,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,3.0,6.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.8295,Engine,0.1186,Fork-tailed Bush Katydid,0.0238,False,,0.0,False,False,False
E1_no_metadata,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,6.0,9.0,3.0,1.3500000000000005,0.4500000000000002,True,Spotted Towhee,0.9325,Green-tailed Towhee,0.0373,Yellow-eyed Junco,0.0065,True,1.0,0.9325,True,True,True
E1_no_metadata,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,9.0,10.0,1.0,0.0,0.0,False,Brown Fish-Owl,0.0465,Brown Wood-Owl,0.0355,Collared Scops-Owl,0.0242,False,,0.0,False,False,False
E1_no_metadata,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,American Robin,0.5239,Summer Tanager,0.0688,Pale Thrush,0.0393,True,1.0,0.5239,True,True,True
E1_no_metadata,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.5516,Summer Tanager,0.0401,Song Thrush,0.0363,True,1.0,0.5516,True,True,True
E1_no_metadata,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.5,Pale Thrush,0.1236,Black Thrush,0.1145,True,1.0,0.5,True,True,True
E1_no_metadata,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.3919,Austral Thrush,0.1778,Pale Thrush,0.0579,True,1.0,0.3919,True,True,True
E1_no_metadata,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.9352,Black Redstart,0.0473,Bananaquit,0.0152,True,1.0,0.9352,True,True,True
E1_no_metadata,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.8789,Horned Guan,0.0401,Whitehead,0.0239,True,1.0,0.8789,True,True,True
E1_no_metadata,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9977,Black Redstart,0.0173,Cardinal Lory,0.0128,True,1.0,0.9977,True,True,True
E1_no_metadata,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.9531,Sparkling Violetear,0.0337,Whitehead,0.0318,True,1.0,0.9531,True,True,True
E1_no_metadata,Barn_Swallow_36ft.wav,Birdsongs Recordings\36ft\Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9801,Common House-Martin,0.004,Cave Swallow,0.0036,True,1.0,0.9801,True,True,True
