experiment,file,bird,expected_birdnet_species,distance,active_window_count,expected_detected_active_windows,active_window_detection_rate,mean_top1_prediction,mean_top1_confidence,mean_top2_prediction,mean_top2_confidence,mean_top3_prediction,mean_top3_confidence,mean_correct_top1,mean_correct_top3,mean_correct_top5,mean_expected_rank,max_top1_prediction,max_top1_confidence,max_top2_prediction,max_top2_confidence,max_top3_prediction,max_top3_confidence,max_correct_top1,max_correct_top3,max_correct_top5,max_expected_rank,expected_detected,expected_max_active_window_confidence,expected_mean_active_window_confidence,expected_median_active_window_confidence,window_top1_accuracy,window_top3_accuracy,window_top5_accuracy,status,error,reference_1ft_confidence,confidence_change_from_1ft,confidence_retention_from_1ft
E1_no_metadata,House_Finch_8ft.wav,House Finch,House Finch,8ft,3,3,1.0,House Finch,0.2994,European Robin,0.037200000000000004,Red-whiskered Bulbul,0.013566666666666666,True,True,True,1,House Finch,0.6912,European Robin,0.0646,Red-whiskered Bulbul,0.0407,True,True,True,1,True,0.6912,0.29940000000000005,0.1712,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.35023333333333334,0.46087536559084613
E1_no_metadata,House_Sparrow_8ft.wav,House Sparrow,House Sparrow,8ft,4,4,1.0,House Sparrow,0.288925,Italian Sparrow,0.054025000000000004,Reed Bunting,0.015475000000000001,True,True,True,1,House Sparrow,0.3691,Italian Sparrow,0.0951,Reed Bunting,0.0517,True,True,True,1,True,0.3691,0.288925,0.30365000000000003,1.0,1.0,1.0,OK,,0.5964,-0.30747500000000005,0.4844483568075117
E1_no_metadata,Lesser_Goldfinch_8ft.wav,Lesser Goldfinch,Lesser Goldfinch,8ft,4,4,1.0,Lesser Goldfinch,0.191025,American Goldfinch,0.0565,Black-faced Brushfinch,0.0411,True,True,True,1,Lesser Goldfinch,0.4873,American Goldfinch,0.226,Black-faced Brushfinch,0.1644,True,True,True,1,True,0.4873,0.1922,0.1384,0.5,0.75,0.75,OK,,0.06257499999999999,0.12962500000000002,3.0715141829804242
E1_no_metadata,Mourning_Dove_8ft.wav,Mourning Dove,Mourning Dove,8ft,3,3,1.0,White-tipped Dove,0.23196666666666665,Mourning Dove,0.21356666666666665,Black Phoebe,0.1939,False,True,True,2,Mourning Dove,0.5156,Black Phoebe,0.4863,White-tipped Dove,0.3808,True,True,True,1,True,0.5156,0.21356666666666665,0.1052,0.3333333333333333,0.6666666666666666,1.0,OK,,0.7801,-0.5665333333333333,0.2737683203008161
E1_no_metadata,Northern_House_Wren_8ft.wav,Northern House Wren,House Wren,8ft,3,3,1.0,House Wren,0.7113666666666667,Rufous-crowned Sparrow,0.0322,Yellow-green Vireo,0.03213333333333333,True,True,True,1,House Wren,0.9958,Rufous-crowned Sparrow,0.0966,Yellow-green Vireo,0.0964,True,True,True,1,True,0.9958,0.7113666666666667,0.9912,1.0,1.0,1.0,OK,,0.7593666666666667,-0.04800000000000004,0.9367894297879812
E1_no_metadata,Northern_Mockingbird_8ft.wav,Northern Mockingbird,Northern Mockingbird,8ft,4,4,1.0,Northern Mockingbird,0.457025,Tropical Mockingbird,0.15812500000000002,Jacky-winter,0.15227500000000002,True,True,True,1,Northern Mockingbird,0.8684,Jacky-winter,0.547,Tropical Mockingbird,0.4621,True,True,True,1,True,0.8684,0.4608,0.47985,0.75,0.75,0.75,OK,,0.31210000000000004,0.14869999999999994,1.4764498558154435
E1_no_metadata,Northern_Yellow_Warbler_8ft.wav,Northern Yellow Warbler,Yellow Warbler,8ft,1,1,1.0,Yellow Warbler,0.9017,Black Phoebe,0.0411,Willow Flycatcher,0.0056,True,True,True,1,Yellow Warbler,0.9017,Black Phoebe,0.0411,Willow Flycatcher,0.0056,True,True,True,1,True,0.9017,0.9017,0.9017,1.0,1.0,1.0,OK,,0.9617,-0.06000000000000005,0.9376104814391182
E1_no_metadata,Oak_Titmouse_8ft.wav,Oak Titmouse,Oak Titmouse,8ft,4,4,1.0,Oak Titmouse,0.7524,Black Phoebe,0.01995,Carolina Wren,0.00715,True,True,True,1,Oak Titmouse,0.9995,Black Phoebe,0.063,Juniper Titmouse,0.0268,True,True,True,1,True,0.9995,0.7524,0.997,0.75,1.0,1.0,OK,,0.910375,-0.1579750000000001,0.8264726074419881
E1_no_metadata,Rock_Pigeon_8ft.wav,Rock Pigeon,Rock Pigeon,8ft,3,3,1.0,Rock Pigeon,0.9980666666666668,Black Phoebe,0.14336666666666667,Tawny-browed Owl,0.008933333333333333,True,True,True,1,Rock Pigeon,0.9995,Black Phoebe,0.2282,Tawny-browed Owl,0.011,True,True,True,1,True,0.9995,0.9980666666666668,0.9981,1.0,1.0,1.0,OK,,0.8856333333333333,0.1124333333333335,1.1269524633971923
E1_no_metadata,Song_Sparrow_8ft.wav,Song Sparrow,Song Sparrow,8ft,1,1,1.0,Song Sparrow,0.9496,Swamp Sparrow,0.0057,Virginia Rail,0.0019,True,True,True,1,Song Sparrow,0.9496,Swamp Sparrow,0.0057,Virginia Rail,0.0019,True,True,True,1,True,0.9496,0.9496,0.9496,1.0,1.0,1.0,OK,,0.9159,0.03369999999999995,1.0367944098700732
E1_no_metadata,Spotted_Towhee_8ft.wav,Spotted Towhee,Spotted Towhee,8ft,2,2,1.0,Spotted Towhee,0.9726,Green-tailed Towhee,0.06509999999999999,Yellow-eyed Junco,0.0058,True,True,True,1,Spotted Towhee,0.9755,Green-tailed Towhee,0.0875,Eastern Towhee,0.0099,True,True,True,1,True,0.9755,0.9726,0.9726,1.0,1.0,1.0,OK,,0.9761,-0.0034999999999999476,0.9964143018133389
E1_no_metadata,American_Robin_12ft.wav,American Robin,American Robin,12ft,4,4,1.0,American Robin,0.7108,Black-headed Grosbeak,0.07669999999999999,Summer Tanager,0.058525,True,True,True,1,American Robin,0.8056,Black-headed Grosbeak,0.2784,Summer Tanager,0.2341,True,True,True,1,True,0.8056,0.7108,0.71375,1.0,1.0,1.0,OK,,0.9196,-0.20879999999999999,0.7729447585906916
E1_no_metadata,Annas_Hummingbird_12ft.wav,Anna's Hummingbird,Anna's Hummingbird,12ft,4,4,1.0,Anna's Hummingbird,0.98305,Black Redstart,0.00715,Clay-colored Sparrow,0.005375,True,True,True,1,Anna's Hummingbird,0.9994,Black Redstart,0.0227,Rufous Hummingbird,0.0184,True,True,True,1,True,0.9994,0.98305,0.9964999999999999,1.0,1.0,1.0,OK,,0.94445,0.03859999999999997,1.0408703478214834
E1_no_metadata,Barn_Swallow_12ft.wav,Barn Swallow,Barn Swallow,12ft,3,3,1.0,Barn Swallow,0.9975333333333333,Cliff Swallow,0.08633333333333333,Pacific Swallow,0.03166666666666667,True,True,True,1,Barn Swallow,0.9988,Cliff Swallow,0.2432,Pacific Swallow,0.0861,True,True,True,1,True,0.9988,0.9975333333333335,0.9977,1.0,1.0,1.0,OK,,0.9812333333333334,0.016300000000000092,1.0166117471209704
E1_no_metadata,Bewicks_Wren_12ft.wav,Bewick's Wren,Bewick's Wren,12ft,1,1,1.0,Bewick's Wren,0.8706,Black-throated Sparrow,0.0809,Song Sparrow,0.0201,True,True,True,1,Bewick's Wren,0.8706,Black-throated Sparrow,0.0809,Song Sparrow,0.0201,True,True,True,1,True,0.8706,0.8706,0.8706,1.0,1.0,1.0,OK,,0.8609,0.009700000000000042,1.0112672784295504
E1_no_metadata,Black_Phoebe_12ft.wav,Black Phoebe,Black Phoebe,12ft,4,4,1.0,Black Phoebe,0.994775,Common Virtuoso Katydid,0.0179,Song Sparrow,0.0034,True,True,True,1,Black Phoebe,0.9997,Common Virtuoso Katydid,0.0363,Song Sparrow,0.0136,True,True,True,1,True,0.9997,0.994775,0.99475,1.0,1.0,1.0,OK,,0.9997250000000001,-0.004950000000000121,0.9950486383755531
E1_no_metadata,California_Towhee_12ft.wav,California Towhee,California Towhee,12ft,2,2,1.0,California Towhee,0.99515,Abert's Towhee,0.00385,Orange-crowned Warbler,0.00045,True,True,True,1,California Towhee,0.999,Abert's Towhee,0.0072,Orange-crowned Warbler,0.0009,True,True,True,1,True,0.999,0.99515,0.99515,1.0,1.0,1.0,OK,,0.9981,-0.002950000000000008,0.9970443843302275
E1_no_metadata,Dark_eyed_Junco_12ft.wav,Dark-eyed Junco,Dark-eyed Junco,12ft,2,2,1.0,Dark-eyed Junco,0.9493,Cirl Bunting,0.06085,Chipping Sparrow,0.024800000000000003,True,True,True,1,Dark-eyed Junco,0.9696,Cirl Bunting,0.0754,Chipping Sparrow,0.0369,True,True,True,1,True,0.9696,0.9493,0.9493,1.0,1.0,1.0,OK,,0.9764999999999999,-0.02719999999999989,0.9721454173067078
E1_no_metadata,European_Starling_12ft.wav,European Starling,European Starling,12ft,4,3,0.75,European Starling,0.192225,Freckle-breasted Thornbird,0.10615,Rusty Blackbird,0.078775,True,True,True,1,European Starling,0.562,Freckle-breasted Thornbird,0.4246,Broad-winged Hawk,0.2969,True,True,True,1,True,0.562,0.192225,0.10345,0.5,0.5,0.75,OK,,0.344325,-0.15209999999999999,0.5582661729470704
E1_no_metadata,Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,4,4,1.0,Hooded Oriole,0.62715,Western Tanager,0.211625,Orchard Oriole,0.0402,True,True,True,1,Hooded Oriole,0.9354,Western Tanager,0.8465,Orchard Oriole,0.1422,True,True,True,1,True,0.9354,0.6271499999999999,0.6563,0.75,1.0,1.0,OK,,0.755325,-0.12817500000000015,0.8303048356667657
E1_no_metadata,House_Finch_12ft.wav,House Finch,House Finch,12ft,3,3,1.0,House Finch,0.6542,Red-whiskered Bulbul,0.0376,Purple Finch,0.028300000000000002,True,True,True,1,House Finch,0.9257,Red-whiskered Bulbul,0.1128,Orchard Oriole,0.0505,True,True,True,1,True,0.9257,0.6542,0.7589,1.0,1.0,1.0,OK,,0.6496333333333334,0.004566666666666608,1.007029606444661
E1_no_metadata,House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,4,4,1.0,House Sparrow,0.463075,Italian Sparrow,0.044075,Yellow-legged Thrush,0.012175,True,True,True,1,House Sparrow,0.7826,Italian Sparrow,0.0736,Yellow-legged Thrush,0.0433,True,True,True,1,True,0.7826,0.463075,0.42164999999999997,1.0,1.0,1.0,OK,,0.5964,-0.13332500000000003,0.7764503688799463
E1_no_metadata,Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,4,3,0.75,Lesser Goldfinch,0.2004,Pallas's Leaf Warbler,0.18427500000000002,American Goldfinch,0.05,True,True,True,1,Pallas's Leaf Warbler,0.6538,Lesser Goldfinch,0.443,American Goldfinch,0.1928,False,True,True,2,True,0.443,0.20382499999999998,0.18614999999999998,0.5,0.5,0.5,OK,,0.06257499999999999,0.14125,3.2572912504994007
E1_no_metadata,Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,3,3,1.0,Mourning Dove,0.5309,White-tipped Dove,0.10583333333333333,Eurasian Collared-Dove,0.08789999999999999,True,True,True,1,Mourning Dove,0.9556,Eurasian Collared-Dove,0.2432,White-tipped Dove,0.2289,True,True,True,1,True,0.9556,0.5309,0.4292,0.6666666666666666,1.0,1.0,OK,,0.7801,-0.24919999999999998,0.6805537751570312
E1_no_metadata,Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,3,3,1.0,House Wren,0.7785666666666667,Marsh Wren,0.1336,Bell's Vireo,0.05386666666666667,True,True,True,1,House Wren,0.9941,Marsh Wren,0.4008,Bell's Vireo,0.1616,True,True,True,1,True,0.9941,0.7785666666666667,0.9864,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,0.019199999999999995,1.0252842280848076
E1_no_metadata,Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,4,3,0.75,Northern Mockingbird,0.3063,Chinese Blackbird,0.086425,Tropical Mockingbird,0.033825,True,True,True,1,Northern Mockingbird,0.7178,Chinese Blackbird,0.3301,Brown Thrasher,0.1271,True,True,True,1,True,0.7178,0.3063,0.2537,0.5,0.75,0.75,OK,,0.31210000000000004,-0.005800000000000027,0.9814162127523229
E1_no_metadata,Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,1,1,1.0,Yellow Warbler,0.8782,American Redstart,0.0408,Wilson's Warbler,0.0172,True,True,True,1,Yellow Warbler,0.8782,American Redstart,0.0408,Wilson's Warbler,0.0172,True,True,True,1,True,0.8782,0.8782,0.8782,1.0,1.0,1.0,OK,,0.9617,-0.08350000000000002,0.9131745866694395
E1_no_metadata,Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,4,4,1.0,Oak Titmouse,0.76805,Juniper Titmouse,0.047925,Carolina Wren,0.00585,True,True,True,1,Oak Titmouse,0.9991,Juniper Titmouse,0.1665,Sahel Bush Sparrow,0.0127,True,True,True,1,True,0.9991,0.76805,0.9984,0.75,1.0,1.0,OK,,0.910375,-0.14232500000000003,0.8436633255526569
E1_no_metadata,Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,3,3,1.0,Rock Pigeon,0.9921666666666668,Tawny-browed Owl,0.02363333333333333,American Crow,0.018699999999999998,True,True,True,1,Rock Pigeon,0.9948,American Crow,0.0561,Tawny-browed Owl,0.0411,True,True,True,1,True,0.9948,0.9921666666666668,0.9946,1.0,1.0,1.0,OK,,0.8856333333333333,0.10653333333333348,1.120290564191351
E1_no_metadata,Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,1,1,1.0,Song Sparrow,0.9502,Swamp Sparrow,0.0033,Downy Woodpecker,0.0022,True,True,True,1,Song Sparrow,0.9502,Swamp Sparrow,0.0033,Downy Woodpecker,0.0022,True,True,True,1,True,0.9502,0.9502,0.9502,1.0,1.0,1.0,OK,,0.9159,0.0343,1.0374495032208757
E1_no_metadata,Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,2,2,1.0,Spotted Towhee,0.97085,Green-tailed Towhee,0.0504,Yellow-eyed Junco,0.005,True,True,True,1,Spotted Towhee,0.9848,Green-tailed Towhee,0.0615,Yellow-eyed Junco,0.0057,True,True,True,1,True,0.9848,0.97085,0.97085,1.0,1.0,1.0,OK,,0.9761,-0.005249999999999977,0.9946214527200082
E1_no_metadata,American_Robin_24ft.wav,American Robin,American Robin,24ft,4,4,1.0,American Robin,0.620475,Pale Thrush,0.06995,Black-headed Grosbeak,0.064275,True,True,True,1,American Robin,0.6834,Black-headed Grosbeak,0.2571,Pale Thrush,0.2365,True,True,True,1,True,0.6834,0.620475,0.63645,1.0,1.0,1.0,OK,,0.9196,-0.299125,0.6747227055241409
E1_no_metadata,Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,4,4,1.0,Anna's Hummingbird,0.915325,Blue-winged Warbler,0.050625,Golden-winged Warbler,0.011075,True,True,True,1,Anna's Hummingbird,0.9968,Blue-winged Warbler,0.2025,Golden-winged Warbler,0.0443,True,True,True,1,True,0.9968,0.915325,0.9337500000000001,1.0,1.0,1.0,OK,,0.94445,-0.029124999999999956,0.9691619461061994
E1_no_metadata,Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,3,3,1.0,Barn Swallow,0.7226333333333333,Cliff Swallow,0.0546,Western Kingbird,0.035366666666666664,True,True,True,1,Barn Swallow,0.9924,Cliff Swallow,0.1638,Western Kingbird,0.1061,True,True,True,1,True,0.9924,0.7226333333333333,0.6192,1.0,1.0,1.0,OK,,0.9812333333333334,-0.25860000000000005,0.7364541223630126
E1_no_metadata,Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,1,1,1.0,Bewick's Wren,0.1983,Song Sparrow,0.1771,Grassland Sparrow,0.0253,True,True,True,1,Bewick's Wren,0.1983,Song Sparrow,0.1771,Grassland Sparrow,0.0253,True,True,True,1,True,0.1983,0.1983,0.1983,1.0,1.0,1.0,OK,,0.8609,-0.6626,0.23034034150307817
E1_no_metadata,Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,4,4,1.0,Black Phoebe,0.995575,Common Virtuoso Katydid,0.073025,Fork-tailed Bush Katydid,0.015075,True,True,True,1,Black Phoebe,0.9995,Common Virtuoso Katydid,0.1929,Fork-tailed Bush Katydid,0.0465,True,True,True,1,True,0.9995,0.9955750000000001,0.99505,1.0,1.0,1.0,OK,,0.9997250000000001,-0.004149999999999987,0.99584885843607
E1_no_metadata,California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,2,2,1.0,California Towhee,0.9838,Louisiana Waterthrush,0.00815,Abert's Towhee,0.0046,True,True,True,1,California Towhee,0.9971,Louisiana Waterthrush,0.0163,Abert's Towhee,0.0092,True,True,True,1,True,0.9971,0.9838,0.9838,1.0,1.0,1.0,OK,,0.9981,-0.01429999999999998,0.9856727782787296
E1_no_metadata,Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,2,2,1.0,Dark-eyed Junco,0.7918000000000001,Pine Warbler,0.20579999999999998,Chipping Sparrow,0.0733,True,True,True,1,Dark-eyed Junco,0.9113,Pine Warbler,0.3787,Chipping Sparrow,0.091,True,True,True,1,True,0.9113,0.7918000000000001,0.7918000000000001,1.0,1.0,1.0,OK,,0.9764999999999999,-0.18469999999999986,0.8108550947260625
E1_no_metadata,European_Starling_24ft.wav,European Starling,European Starling,24ft,4,3,0.75,European Starling,0.0684,American Robin,0.061725,Rusty Blackbird,0.0466,True,True,True,1,European Starling,0.2317,American Robin,0.1241,Rusty Blackbird,0.0919,True,True,True,1,True,0.2317,0.076375,0.0369,0.25,0.5,0.5,OK,,0.344325,-0.26795,0.22181078922529587
E1_no_metadata,Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,4,4,1.0,Hooded Oriole,0.639725,Western Tanager,0.2262,Orchard Oriole,0.0484,True,True,True,1,Hooded Oriole,0.9843,Western Tanager,0.9048,Orchard Oriole,0.1281,True,True,True,1,True,0.9843,0.639725,0.6856,0.75,1.0,1.0,OK,,0.755325,-0.11560000000000004,0.846953298249098
E1_no_metadata,House_Finch_24ft.wav,House Finch,House Finch,24ft,3,3,1.0,House Finch,0.19083333333333333,European Greenfinch,0.09013333333333333,European Robin,0.06453333333333333,True,True,True,1,House Finch,0.4622,European Greenfinch,0.2704,European Robin,0.1936,True,True,True,1,True,0.4622,0.19163333333333332,0.1103,0.6666666666666666,0.6666666666666666,0.6666666666666666,OK,,0.6496333333333334,-0.4580000000000001,0.29498691569603364
E1_no_metadata,House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,4,4,1.0,House Sparrow,0.5459,Yellow-legged Thrush,0.038225,Italian Sparrow,0.036375000000000005,True,True,True,1,House Sparrow,0.8031,Yellow-legged Thrush,0.1529,Italian Sparrow,0.0734,True,True,True,1,True,0.8031,0.5458999999999999,0.60955,1.0,1.0,1.0,OK,,0.5964,-0.0505000000000001,0.9153252850435948
E1_no_metadata,Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,4,2,0.5,Pallas's Leaf Warbler,0.11155000000000001,Oriental Magpie-Robin,0.0995,Lesser Goldfinch,0.08072499999999999,False,True,True,3,Pallas's Leaf Warbler,0.4307,Collared Sunbird,0.2713,Oriental Magpie-Robin,0.2157,False,False,True,4,True,0.1727,0.08072499999999999,0.0751,0.25,0.5,0.5,OK,,0.06257499999999999,0.01815,1.2900519376747903
E1_no_metadata,Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,3,3,1.0,Mourning Dove,0.8266333333333334,Buff-spotted Flufftail,0.056266666666666666,White-tipped Dove,0.054433333333333334,True,True,True,1,Mourning Dove,0.9472,Buff-spotted Flufftail,0.1525,White-tipped Dove,0.1278,True,True,True,1,True,0.9472,0.8266333333333334,0.8334,1.0,1.0,1.0,OK,,0.7801,0.046533333333333426,1.0596504721616888
E1_no_metadata,Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,3,3,1.0,House Wren,0.7959333333333333,Marsh Wren,0.20953333333333335,Dark-necked Tailorbird,0.0188,True,True,True,1,House Wren,0.9771,Marsh Wren,0.6286,Dark-necked Tailorbird,0.0564,True,True,True,1,True,0.9771,0.7959333333333333,0.9749,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,0.036566666666666525,1.0481541635573501
E1_no_metadata,Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,4,3,0.75,Northern Mockingbird,0.1144,Jacky-winter,0.04,Tropical Mockingbird,0.036475,True,True,True,1,Northern Mockingbird,0.3493,Jacky-winter,0.16,Tropical Mockingbird,0.1269,True,True,True,1,True,0.3493,0.12229999999999999,0.06995,0.5,0.5,0.5,OK,,0.31210000000000004,-0.18980000000000005,0.39186158282601724
E1_no_metadata,Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,1,1,1.0,Yellow Warbler,0.6093,Mourning Dove,0.1114,Brown Boobook,0.072,True,True,True,1,Yellow Warbler,0.6093,Mourning Dove,0.1114,Brown Boobook,0.072,True,True,True,1,True,0.6093,0.6093,0.6093,1.0,1.0,1.0,OK,,0.9617,-0.35240000000000005,0.6335655609857543
E1_no_metadata,Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,4,4,1.0,Oak Titmouse,0.7583500000000001,Carolina Wren,0.061075,Bar-throated Apalis,0.0193,True,True,True,1,Oak Titmouse,0.9995,Carolina Wren,0.1734,Bar-throated Apalis,0.0772,True,True,True,1,True,0.9995,0.7583500000000001,0.9982500000000001,0.75,1.0,1.0,OK,,0.910375,-0.15202499999999997,0.833008375669367
E1_no_metadata,Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,3,3,1.0,Rock Pigeon,0.9758333333333334,Tawny-browed Owl,0.0583,Engine,0.0077333333333333325,True,True,True,1,Rock Pigeon,0.9938,Tawny-browed Owl,0.1094,Engine,0.0169,True,True,True,1,True,0.9938,0.9758333333333334,0.9708,1.0,1.0,1.0,OK,,0.8856333333333333,0.09020000000000017,1.1018480183672703
E1_no_metadata,Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,1,1,1.0,Song Sparrow,0.6543,Swamp Sparrow,0.0087,Clay-colored Sparrow,0.0032,True,True,True,1,Song Sparrow,0.6543,Swamp Sparrow,0.0087,Clay-colored Sparrow,0.0032,True,True,True,1,True,0.6543,0.6543,0.6543,1.0,1.0,1.0,OK,,0.9159,-0.26160000000000005,0.7143792990501145
E1_no_metadata,Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,2,2,1.0,Spotted Towhee,0.9065,Green-tailed Towhee,0.0487,Yellow-eyed Junco,0.00795,True,True,True,1,Spotted Towhee,0.9325,Green-tailed Towhee,0.0601,Yellow-eyed Junco,0.0094,True,True,True,1,True,0.9325,0.9065,0.9065,1.0,1.0,1.0,OK,,0.9761,-0.0696,0.9286958303452515
E1_no_metadata,American_Robin_36ft.wav,American Robin,American Robin,36ft,4,4,1.0,American Robin,0.49185,Pale Thrush,0.0552,Austral Thrush,0.048,True,True,True,1,American Robin,0.5516,Austral Thrush,0.1778,Pale Thrush,0.1236,True,True,True,1,True,0.5516,0.49185,0.51195,1.0,1.0,1.0,OK,,0.9196,-0.42774999999999996,0.5348521096128752
E1_no_metadata,Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,4,4,1.0,Anna's Hummingbird,0.941225,Black Redstart,0.01615,Whitehead,0.013925,True,True,True,1,Anna's Hummingbird,0.9977,Black Redstart,0.0473,Horned Guan,0.0401,True,True,True,1,True,0.9977,0.941225,0.94415,1.0,1.0,1.0,OK,,0.94445,-0.0032250000000000334,0.9965853142040341
E1_no_metadata,Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,3,3,1.0,Barn Swallow,0.7431666666666666,Gray-throated Leaftosser,0.0179,Australian Logrunner,0.0105,True,True,True,1,Barn Swallow,0.9801,Gray-throated Leaftosser,0.0537,Australian Logrunner,0.0315,True,True,True,1,True,0.9801,0.7431666666666666,0.788,1.0,1.0,1.0,OK,,0.9812333333333334,-0.23806666666666676,0.7573801678160138
E1_no_metadata,Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,1,1,1.0,Bewick's Wren,0.4043,Siberian Blue Robin,0.0499,Song Sparrow,0.026,True,True,True,1,Bewick's Wren,0.4043,Siberian Blue Robin,0.0499,Song Sparrow,0.026,True,True,True,1,True,0.4043,0.4043,0.4043,1.0,1.0,1.0,OK,,0.8609,-0.4566,0.4696248112440469
E1_no_metadata,Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,4,4,1.0,Black Phoebe,0.99785,Common Virtuoso Katydid,0.013349999999999999,Patagonian Tyrant,0.003475,True,True,True,1,Black Phoebe,0.9994,Common Virtuoso Katydid,0.0411,Patagonian Tyrant,0.0086,True,True,True,1,True,0.9994,0.99785,0.9984,1.0,1.0,1.0,OK,,0.9997250000000001,-0.001875000000000071,0.998124484233164
E1_no_metadata,California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,2,2,1.0,California Towhee,0.99195,Louisiana Waterthrush,0.0184,Northern Waterthrush,0.0091,True,True,True,1,California Towhee,0.9984,Louisiana Waterthrush,0.0283,Orange-crowned Warbler,0.013,True,True,True,1,True,0.9984,0.99195,0.99195,1.0,1.0,1.0,OK,,0.9981,-0.006149999999999989,0.9938382927562368
E1_no_metadata,Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,2,2,1.0,Dark-eyed Junco,0.85165,Pine Warbler,0.08615,Cirl Bunting,0.08315,True,True,True,1,Dark-eyed Junco,0.8534,Cirl Bunting,0.128,Pine Warbler,0.0872,True,True,True,1,True,0.8534,0.85165,0.85165,1.0,1.0,1.0,OK,,0.9764999999999999,-0.1248499999999999,0.8721454173067077
E1_no_metadata,European_Starling_36ft.wav,European Starling,European Starling,36ft,4,3,0.75,Rusty Blackbird,0.0918,Common Grackle,0.061024999999999996,American Robin,0.0396,False,False,True,5,Rusty Blackbird,0.3128,Common Grackle,0.1913,Broad-winged Hawk,0.1531,False,False,False,8,True,0.059,0.03035,0.0312,0.0,0.5,0.5,OK,,0.344325,-0.313975,0.08814346910622231
E1_no_metadata,Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,4,4,1.0,Hooded Oriole,0.257175,Western Tanager,0.182825,Curve-billed Thrasher,0.05095,True,True,True,1,Western Tanager,0.7313,Hooded Oriole,0.5376,Curve-billed Thrasher,0.1487,False,True,True,2,True,0.5376,0.257175,0.1769,0.5,1.0,1.0,OK,,0.755325,-0.49815000000000004,0.3404825737265415
E1_no_metadata,House_Finch_36ft.wav,House Finch,House Finch,36ft,3,3,1.0,House Finch,0.48466666666666663,European Robin,0.08176666666666667,Purple Finch,0.0721,True,True,True,1,House Finch,0.7507,European Robin,0.1754,Purple Finch,0.1382,True,True,True,1,True,0.7507,0.48466666666666663,0.6315,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.16496666666666676,0.7460618810611113
E1_no_metadata,House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,4,4,1.0,House Sparrow,0.419625,Square-tailed Bulbul,0.052975,Spanish Sparrow,0.038875,True,True,True,1,House Sparrow,0.5626,Square-tailed Bulbul,0.2119,Spanish Sparrow,0.1513,True,True,True,1,True,0.5626,0.419625,0.39215,1.0,1.0,1.0,OK,,0.5964,-0.17677500000000002,0.7035965794768612
